iter	MultiClass
191	0.0004631565453
192	0.0004589343583
193	0.0004546872754
194	0.0004531540005
195	0.0004506846577
196	0.0004491544421
197	0.0004475735233
198	0.000440511838
199	0.0004382284521
200	0.0004373957937
201	0.0004343550934
202	0.0004325721424
203	0.00042945082
204	0.0004288888097
205	0.0004265034035
206	0.0004229460468
207	0.0004184819119
208	0.0004166831282
209	0.0004136832501
210	0.0004125347614
211	0.0004088551845
212	0.0004059219417
213	0.0004049151455
214	0.0004031138387
215	0.0003984697834
216	0.0003974819562
217	0.0003954718875
218	0.000393062491
219	0.0003876774845
220	0.0003872494867
221	0.0003867031039
222	0.0003856147651
223	0.0003848093334
224	0.0003817220014
225	0.0003804878007
226	0.0003756183166
227	0.0003747068633
228	0.0003731380535
229	0.0003723020434
230	0.0003710933612
231	0.0003679684332
232	0.0003635052193
233	0.0003615910805
234	0.0003593128662
235	0.0003576885194
236	0.0003538493933
237	0.0003521268417
238	0.0003485266721
239	0.0003411717917
240	0.0003388256349
241	0.0003353368428
242	0.0003348502446
243	0.0003333245371
244	0.0003288398756
245	0.0003279345007
246	0.0003270845329
247	0.0003262687499
248	0.0003245425493
249	0.0003237722347
250	0.0003222478783
251	0.0003210294153
252	0.0003195489384
253	0.0003193174859
254	0.0003178254788
255	0.000316505755
256	0.0003152295079
257	0.0003126534714
258	0.0003116638302
259	0.0003086728375
260	0.0003063007297
261	0.0003047706528
262	0.0003029888568
263	0.0003021651028
264	0.0003004228478
265	0.0002976995218
266	0.0002961396021
267	0.0002958380058
268	0.0002946229907
269	0.000293295161
270	0.0002918591895
271	0.0002904782324
272	0.0002897060761
273	0.0002886238759
274	0.0002872937309
275	0.000285845086
276	0.0002845857814
277	0.0002840816666
278	0.0002837965814
279	0.0002826615186
280	0.0002810089198
281	0.0002795643695
282	0.000278470107
283	0.000276584472
284	0.0002755125241
285	0.0002745278785
286	0.000273673032
287	0.0002723143141
288	0.0002716725144
289	0.0002705306142
290	0.0002693148102
291	0.0002672406342
292	0.0002668946061
293	0.00026336385
294	0.0002629834006
295	0.0002606823562
296	0.0002601131475
297	0.0002597015256
298	0.0002589449868
299	0.0002571692454
300	0.000256315141
301	0.0002559732838
302	0.0002535632701
303	0.0002534817964
304	0.0002525925046
305	0.0002507212494
306	0.000249994789
307	0.000249076892
308	0.0002465801251
309	0.0002456375938
310	0.0002453446598
311	0.0002438962601
312	0.0002431573196
313	0.0002420797925
314	0.0002418088329
315	0.000241310037
316	0.0002398557866
317	0.0002381423664
318	0.0002366503932
319	0.0002362008062
320	0.0002359918447
321	0.0002354851433
322	0.0002346040572
323	0.0002338025336
324	0.0002335409718
325	0.0002328763043
326	0.0002322229057
327	0.0002320696179
328	0.0002310994324
